Codice,NumeroDiPiani,Proprieta,AnnoDiCostruzione,Costruzione,PercentualeUtilizzo,Uso,Posizione,CateneCordoli,Regione,Latitudine,Longitudine,Agibilita,Provincia,Comune
FIVI_0183_01780,2 Piani,privato,Ante_1919,Strutture_in_muratura,Meno_del_30,Abitativo,DiEstremita,Senza catene e cordoli,Toscana,44.1377341513787,10.1583046344279,B,MASSA-CARRARA,Fivizzano
FIVI_0067_00247,3 Piani,privato,Dal_1972_al_1981,Strutture_in_muratura,Meno_del_30,Abitativo,2_Interno,Senza catene e cordoli,Toscana,44.2372865839895,10.1243157539742,E,MASSA-CARRARA,Fivizzano
FIVI_0144_00504,3 Piani,privato,Ante_1919,Strutture_in_muratura,Non_utilizzato,Deposito,2_Interno,Senza catene e cordoli,Toscana,44.1725908086136,10.1298409120871,E,MASSA-CARRARA,Fivizzano
FIVI_0144_00816,4 Piani,privato,Dal_1972_al_1981,Strutture_in_muratura,Meno_del_30,Abitativo,2_Interno,Senza catene e cordoli,Toscana,44.1801827879814,10.1268582438463,E,MASSA-CARRARA,Fivizzano
FIVI_0144_00446,4 Piani,privato,Dal_1972_al_1981,Strutture_in_muratura,Non_utilizzato,Deposito,2_Interno,Con catene e cordoli,Toscana,44.1731277642439,10.1392328924358,E,MASSA-CARRARA,Fivizzano
FIVI_0144_00475,4 Piani,privato,Dal_1972_al_1981,Strutture_in_muratura,Oltre_65,Deposito,2_Interno,Con catene e cordoli,Toscana,44.1724176325412,10.1382185184349,E,MASSA-CARRARA,Fivizzano
FIVI_0017_00008,3 Piani,privato,Dal_1919_al_1945,Strutture_in_muratura,Oltre_65,Abitativo,,Con catene e cordoli,Toscana,44.283081265797,10.1981265635489,A,MASSA-CARRARA,Fivizzano
FIVI_0057_00295,3 Piani,privato,Dal_1919_al_1945,Strutture_in_muratura,Oltre_65,Abitativo,,Con catene e cordoli,Toscana,44.2488060138567,10.1956771613939,A,MASSA-CARRARA,Fivizzano
FIVI_0003_00101,3 Piani,privato,Dal_1982_al_1991,Strutture_in_muratura,Oltre_65,Abitativo,,Senza catene e cordoli,Toscana,44.191888019494,10.1083117988858,A,MASSA-CARRARA,Fivizzano
FIVI_0055_00185,3 Piani,privato,Dal_1919_al_1945,Strutture_in_muratura,Oltre_65,Abitativo,,Senza catene e cordoli,Toscana,44.2508563838653,10.1803124068669,A,MASSA-CARRARA,Fivizzano
FIVI_0159_00244,3 Piani,privato,Dal_1919_al_1945,Strutture_in_muratura,Oltre_65,Abitativo,,Senza catene e cordoli,Toscana,44.1628762599191,10.1380350827521,A,MASSA-CARRARA,Fivizzano
FIVI_0017_00008,3 Piani,privato,Dal_1972_al_1981,Strutture_in_muratura,Oltre_65,Abitativo,,Con catene e cordoli,Toscana,44.283081265797,10.1981265635489,A,MASSA-CARRARA,Fivizzano
FIVI_0159_00233,3 Piani,privato,Dal_1982_al_1991,Strutture_in_muratura,Oltre_65,Abitativo,,Senza catene e cordoli,Toscana,44.1630550404838,10.1381635874657,A,MASSA-CARRARA,Fivizzano
FIVI_0159_00244,3 Piani,privato,Dal_1972_al_1981,Strutture_in_muratura,Oltre_65,Abitativo,,Senza catene e cordoli,Toscana,44.1628762599191,10.1380350827521,A,MASSA-CARRARA,Fivizzano
FIVI_0159_00238,3 Piani,privato,Dal_1991_al_2001,Strutture_in_muratura,Oltre_65,Abitativo,,Con catene e cordoli,Toscana,44.1629637818419,10.1382869014689,A,MASSA-CARRARA,Fivizzano
FIVI_0159_00240,3 Piani,privato,Ante_1919,Strutture_in_muratura,Oltre_65,Abitativo,,Con catene e cordoli,Toscana,44.1629637818419,10.1382869014689,A,MASSA-CARRARA,Fivizzano
FIVI_0159_00244,3 Piani,privato,Dal_1962_al_1971,Strutture_in_muratura,Oltre_65,Abitativo,,Senza catene e cordoli,Toscana,44.1628762599191,10.1380350827521,A,MASSA-CARRARA,Fivizzano
FIVI_0159_00450,3 Piani,privato,Dal_1919_al_1945,Strutture_in_muratura,Oltre_65,Abitativo,,Senza catene e cordoli,Toscana,44.1626949883891,10.1381566663134,A,MASSA-CARRARA,Fivizzano
FIVI_0159_00276,3 Piani,privato,Dal_1962_al_1971,Strutture_in_muratura,Oltre_65,Abitativo,,Con catene e cordoli,Toscana,44.1627812641666,10.1385335283348,A,MASSA-CARRARA,Fivizzano
FIVI_0159_00277,3 Piani,privato,Dal_1919_al_1945,Strutture_in_muratura,Oltre_65,Abitativo,,Senza catene e cordoli,Toscana,44.1626912511524,10.1385317974887,A,MASSA-CARRARA,Fivizzano
FIVI_0159_00454,3 Piani,privato,Dal_1919_al_1945,Strutture_in_muratura,Oltre_65,Abitativo,,Senza catene e cordoli,Toscana,44.1633076281835,10.1399194085703,A,MASSA-CARRARA,Fivizzano
FIVI_0159_00274,3 Piani,privato,Dal_1991_al_2001,Strutture_in_muratura,Oltre_65,Abitativo,,Senza catene e cordoli,Toscana,44.1627787719835,10.1387836161248,A,MASSA-CARRARA,Fivizzano
FIVI_0159_00280,3 Piani,privato,Dal_1991_al_2001,Strutture_in_muratura,Oltre_65,Abitativo,,Con catene e cordoli,Toscana,44.1627775256867,10.1389086600077,A,MASSA-CARRARA,Fivizzano
FIVI_0159_00255,3 Piani,privato,Dal_1991_al_2001,Strutture_in_muratura,Oltre_65,Abitativo,,Senza catene e cordoli,Toscana,44.1633088755984,10.1397943636116,A,MASSA-CARRARA,Fivizzano
FIVI_0159_00302,3 Piani,pubblico,Dal_1991_al_2001,Strutture_in_muratura,Oltre_65,Abitativo,,Senza catene e cordoli,Toscana,44.1625999921213,10.1386551101695,A,MASSA-CARRARA,Fivizzano
FIVI_0152_00180,3 Piani,privato,Dal_1919_al_1945,Strutture_in_muratura,Oltre_65,Abitativo,,Con catene e cordoli,Toscana,44.1638352240189,10.141180267197,A,MASSA-CARRARA,Fivizzano
FIVI_0159_00223,3 Piani,privato,Ante_1919,Strutture_in_muratura,Oltre_65,Abitativo,,Con catene e cordoli,Toscana,44.1632350665223,10.1381670480902,A,MASSA-CARRARA,Fivizzano
FIVI_0159_00236,3 Piani,privato,Dal_1919_al_1945,Strutture_in_muratura,Oltre_65,Abitativo,,Senza catene e cordoli,Toscana,44.1628762599191,10.1380350827521,A,MASSA-CARRARA,Fivizzano
FIVI_0159_00296,3 Piani,privato,Dal_1991_al_2001,Strutture_in_muratura,Oltre_65,Abitativo,,Senza catene e cordoli,Toscana,44.1626037297569,10.1382799795886,A,MASSA-CARRARA,Fivizzano
FIVI_0159_00230,2 Piani,privato,Ante_1919,Strutture_in_muratura,Meno_del_30,Abitativo,2_Interno,Con catene e cordoli,Toscana,44.1631450535038,10.1381653177739,B,MASSA-CARRARA,Fivizzano
FIVI_0159_00194,4 Piani,privato,Dal_1982_al_1991,Strutture_in_muratura,Meno_del_30,Abitativo,DiAngolo,Senza catene e cordoli,Toscana,44.1636576956489,10.1409267060523,B,MASSA-CARRARA,Fivizzano
FIVI_0159_00244,2 Piani,privato,Dal_1972_al_1981,Strutture_in_muratura,Non_utilizzato,Abitativo,1_Isolato,Con catene e cordoli,Toscana,44.1628762599191,10.1380350827521,E,MASSA-CARRARA,Fivizzano
FIVI_0159_00244,2 Piani,pubblico,Ante_1919,Strutture_in_muratura,Non_utilizzato,Abitativo,2_Interno,Senza catene e cordoli,Toscana,44.1628762599191,10.1380350827521,E,MASSA-CARRARA,Fivizzano
FIVI_0159_00247,3 Piani,privato,Dal_1946_al_1961,Strutture_in_muratura,Non_utilizzato,Abitativo,2_Interno,Con catene e cordoli,Toscana,44.1628725230695,10.1384102150919,E,MASSA-CARRARA,Fivizzano
FIVI_0159_00276,2 Piani,privato,Ante_1919,Strutture_in_muratura,Tra_30_e_65,Deposito,1_Isolato,Senza catene e cordoli,Toscana,44.1627812641666,10.1385335283348,E,MASSA-CARRARA,Fivizzano
FIVI_0159_00221,2 Piani,privato,Dal_1972_al_1981,Strutture_in_muratura,Tra_30_e_65,Deposito,DiEstremita,Senza catene e cordoli,Toscana,44.1633238339034,10.1382938234781,E,MASSA-CARRARA,Fivizzano
FIVI_0159_00213,2 Piani,privato,Dal_1919_al_1945,Strutture_in_muratura,Tra_30_e_65,Abitativo,1_Isolato,Senza catene e cordoli,Toscana,44.163413846915,10.1382955540006,E,MASSA-CARRARA,Fivizzano
FIVI_0125_00366,3 Piani,privato,Dal_1972_al_1981,Strutture_in_muratura,Oltre_65,Abitativo,,Senza catene e cordoli,Toscana,44.1852598650232,10.0668995238389,A,MASSA-CARRARA,Fivizzano
FIVI_0130_00271,3 Piani,privato,Ante_1919,Strutture_in_muratura,Oltre_65,Abitativo,,Senza catene e cordoli,Toscana,44.1772800172619,10.0633779938376,A,MASSA-CARRARA,Fivizzano
FIVI_0138_00124,Oltre 12 Piani,privato,Dal_1991_al_2001,Strutture_in_muratura,Oltre_65,Abitativo,,Senza catene e cordoli,Toscana,44.1732722578754,10.0489206231085,A,MASSA-CARRARA,Fivizzano
FIVI_0130_00257,Oltre 12 Piani,privato,Dal_1991_al_2001,Strutture_in_muratura,,Abitativo,,Con catene e cordoli,Toscana,44.1774530609037,10.0641316969684,A,MASSA-CARRARA,Fivizzano
FIVI_0130_00299,Oltre 12 Piani,pubblico,Ante_1919,Strutture_in_muratura,,Abitativo,,Senza catene e cordoli,Toscana,44.1770988230904,10.0634998363822,A,MASSA-CARRARA,Fivizzano
FIVI_0131_00085,Oltre 12 Piani,privato,Dal_1919_al_1945,Strutture_in_muratura,,Abitativo,,Con catene e cordoli,Toscana,44.1843620523553,10.0666331071468,A,MASSA-CARRARA,Fivizzano
FIVI_0131_00509,Oltre 12 Piani,privato,Dal_1972_al_1981,Strutture_in_muratura,,Abitativo,,Con catene e cordoli,Toscana,44.1800363334192,10.0766885929082,A,MASSA-CARRARA,Fivizzano
FIVI_0131_00143,Oltre 12 Piani,privato,Dal_1919_al_1945,Strutture_in_muratura,,Abitativo,,Senza catene e cordoli,Toscana,44.1842685337862,10.0670067614168,A,MASSA-CARRARA,Fivizzano
FIVI_0130_00303,Oltre 12 Piani,privato,Dal_1991_al_2001,Strutture_in_muratura,,Abitativo,,Senza catene e cordoli,Toscana,44.1771888381459,10.063501453953,A,MASSA-CARRARA,Fivizzano
FIVI_0131_00481,Oltre 12 Piani,privato,Dal_1919_al_1945,Strutture_in_muratura,,Abitativo,,Con catene e cordoli,Toscana,44.1803099125688,10.07631825565,A,MASSA-CARRARA,Fivizzano
FIVI_0131_00141,Oltre 12 Piani,privato,Dal_1972_al_1981,Strutture_in_muratura,,Abitativo,,Senza catene e cordoli,Toscana,44.1842697018294,10.0668816690874,A,MASSA-CARRARA,Fivizzano
FIVI_0119_00258,2 Piani,privato,Dal_1972_al_1981,Strutture_in_muratura,Tra_30_e_65,Abitativo,2_Interno,Senza catene e cordoli,Toscana,44.1921754888101,10.0492557737807,B,MASSA-CARRARA,Fivizzano
FIVI_0131_00141,3 Piani,privato,Ante_1919,Strutture_in_muratura,Meno_del_30,Abitativo,DiEstremita,Senza catene e cordoli,Toscana,44.1842697018294,10.0668816690874,B,MASSA-CARRARA,Fivizzano
FIVI_0131_00682,2 Piani,privato,Dal_1919_al_1945,Strutture_in_muratura,Non_utilizzato,Deposito,1_Isolato,Senza catene e cordoli,Toscana,44.1801287050227,10.0764400643535,E,MASSA-CARRARA,Fivizzano
FIVI_0131_00117,4 Piani,privato,Dal_1919_al_1945,Strutture_in_muratura,Oltre_65,Abitativo,2_Interno,Senza catene e cordoli,Toscana,44.1843608845824,10.0667581996816,E,MASSA-CARRARA,Fivizzano
FIVI_0094_00086,Oltre 12 Piani,privato,Dal_1972_al_1981,Strutture_in_muratura,,Abitativo,,Senza catene e cordoli,Toscana,44.2239045496729,10.1482241419211,A,MASSA-CARRARA,Fivizzano
FIVI_0158_00404,Oltre 12 Piani,privato,Ante_1919,Strutture_in_muratura,,Abitativo,,Senza catene e cordoli,Toscana,44.1595401253881,10.1294668167972,A,MASSA-CARRARA,Fivizzano
FIVI_0078_00154,Oltre 12 Piani,privato,Ante_1919,Strutture_in_muratura,,Abitativo,,Senza catene e cordoli,Toscana,44.2273483573286,10.1094776602998,A,MASSA-CARRARA,Fivizzano
FIVI_0093_00037,Oltre 12 Piani,privato,Dal_1919_al_1945,Strutture_in_muratura,,Abitativo,,Senza catene e cordoli,Toscana,44.2268093764974,10.1277472397732,A,MASSA-CARRARA,Fivizzano
FIVI_0158_00405,Oltre 12 Piani,privato,Dal_1972_al_1981,Strutture_in_muratura,,Abitativo,,Con catene e cordoli,Toscana,44.1595376531954,10.1297168916808,A,MASSA-CARRARA,Fivizzano
FIVI_0158_00447,Oltre 12 Piani,privato,Dal_1972_al_1981,Strutture_in_muratura,,Abitativo,,Senza catene e cordoli,Toscana,44.1591800719877,10.1294599493805,A,MASSA-CARRARA,Fivizzano
FIVI_0090_00150,Oltre 12 Piani,privato,Dal_1982_al_1991,Strutture_in_muratura,,Abitativo,,Senza catene e cordoli,Toscana,44.2192714679751,10.1068222561479,A,MASSA-CARRARA,Fivizzano
FIVI_0158_00447,Oltre 12 Piani,privato,Ante_1919,Strutture_in_muratura,,Abitativo,,Con catene e cordoli,Toscana,44.1591800719877,10.1294599493805,A,MASSA-CARRARA,Fivizzano
FIVI_0158_00419,Oltre 12 Piani,privato,Ante_1919,Strutture_in_muratura,,Abitativo,,Senza catene e cordoli,Toscana,44.1593576265135,10.1297134571964,A,MASSA-CARRARA,Fivizzano
FIVI_0158_00419,Oltre 12 Piani,privato,Dal_1919_al_1945,Strutture_in_muratura,,Abitativo,,Con catene e cordoli,Toscana,44.1593576265135,10.1297134571964,A,MASSA-CARRARA,Fivizzano
FIVI_0094_00113,Oltre 12 Piani,privato,Ante_1919,Strutture_in_muratura,,Abitativo,,Senza catene e cordoli,Toscana,44.2231995405681,10.1467080919182,A,MASSA-CARRARA,Fivizzano
FIVI_0117_00020,Oltre 12 Piani,privato,Dal_1962_al_1971,Strutture_in_muratura,,Abitativo,,Con catene e cordoli,Toscana,44.2018894736382,10.1258951850132,A,MASSA-CARRARA,Fivizzano
FIVI_0093_00256,Oltre 12 Piani,privato,Dal_1972_al_1981,Strutture_in_muratura,,Abitativo,,Senza catene e cordoli,Toscana,44.2196414307426,10.1333690917922,A,MASSA-CARRARA,Fivizzano
FIVI_0117_00186,Oltre 12 Piani,privato,Ante_1919,Strutture_in_muratura,,Abitativo,,Senza catene e cordoli,Toscana,44.1973111405009,10.1245566083023,A,MASSA-CARRARA,Fivizzano
FIVI_0094_00126,4 Piani,privato,Ante_1919,Strutture_in_muratura,Meno_del_30,Abitativo,2_Interno,Senza catene e cordoli,Toscana,44.2230982169898,10.1478328852059,B,MASSA-CARRARA,Fivizzano
FIVI_0101_00085,4 Piani,privato,Ante_1919,Strutture_in_muratura,Oltre_65,Abitativo,1_Isolato,Con catene e cordoli,Toscana,44.210202059162,10.1136618473729,B,MASSA-CARRARA,Fivizzano
FIVI_0094_00022,2 Piani,privato,Dal_1982_al_1991,Con_telaio_in_cemento_armato,Tra_30_e_65,Abitativo,DiAngolo,Senza catene e cordoli,Toscana,44.224462217982,10.1464822020124,B,MASSA-CARRARA,Fivizzano
FIVI_0114_00252,4 Piani,privato,Ante_1919,Strutture_in_muratura,Tra_30_e_65,Abitativo,DiEstremita,Con catene e cordoli,Toscana,44.1974048470348,10.1241829668332,B,MASSA-CARRARA,Fivizzano
FIVI_0094_00360,3 Piani,privato,Dal_1919_al_1945,Strutture_in_muratura,Oltre_65,Deposito,2_Interno,Con catene e cordoli,Toscana,44.2240121590201,10.1464734686719,E,MASSA-CARRARA,Fivizzano
FIVI_0158_00392,2 Piani,privato,Dal_1982_al_1991,Strutture_in_muratura,Non_utilizzato,Abitativo,DiEstremita,Senza catene e cordoli,Toscana,44.1596289027027,10.1295935713072,E,MASSA-CARRARA,Fivizzano
FIVI_0064_00111,3 Piani,privato,Dal_1946_al_1961,Strutture_in_muratura,Meno_del_30,Deposito,1_Isolato,Senza catene e cordoli,Toscana,44.2349773081947,10.1026085995527,E,MASSA-CARRARA,Fivizzano
FIVI_0082_00152,2 Piani,privato,Dal_1991_al_2001,Strutture_in_muratura,Non_utilizzato,Abitativo,1_Isolato,Senza catene e cordoli,Toscana,44.2264126007009,10.1405103282829,E,MASSA-CARRARA,Fivizzano
FIVI_0094_00101,2 Piani,privato,Dal_1962_al_1971,Strutture_in_muratura,Meno_del_30,Deposito,DiEstremita,Senza catene e cordoli,Toscana,44.2234708321601,10.1465881608811,E,MASSA-CARRARA,Fivizzano
FIVI_0117_00017,2 Piani,privato,Ante_1919,Strutture_in_muratura,Non_utilizzato,Deposito,1_Isolato,Senza catene e cordoli,Toscana,44.2018907065486,10.1257700578697,E,MASSA-CARRARA,Fivizzano
FIVI_0064_00118,3 Piani,privato,Post_2001,Strutture_in_muratura,Meno_del_30,Abitativo,DiAngolo,Senza catene e cordoli,Toscana,44.234436022074,10.102723714065,F,MASSA-CARRARA,Fivizzano
FIVI_0003_00018,Oltre 12 Piani,privato,Ante_1919,Strutture_in_muratura,,Abitativo,,Senza catene e cordoli,Toscana,44.1924293138404,10.1081968108059,A,MASSA-CARRARA,Fivizzano
FIVI_0141_00895,Oltre 12 Piani,privato,Dal_1962_al_1971,Strutture_in_muratura,,Abitativo,,Con catene e cordoli,Toscana,44.1738858497384,10.098592790977,A,MASSA-CARRARA,Fivizzano
FIVI_0004_00403,Oltre 12 Piani,privato,Dal_1919_al_1945,Strutture_in_muratura,,Abitativo,,Con catene e cordoli,Toscana,44.184877876447,10.1070544400769,A,MASSA-CARRARA,Fivizzano
FIVI_0003_00042,Oltre 12 Piani,privato,Dal_1962_al_1971,Strutture_in_muratura,,Abitativo,,Con catene e cordoli,Toscana,44.192249286876,10.108193437891,A,MASSA-CARRARA,Fivizzano
FIVI_0003_00066,Oltre 12 Piani,privato,Dal_1919_al_1945,Strutture_in_muratura,,Abitativo,,Senza catene e cordoli,Toscana,44.1921580599447,10.1083168587466,A,MASSA-CARRARA,Fivizzano
FIVI_0004_00401,3 Piani,privato,Dal_1919_al_1945,Strutture_in_muratura,Tra_30_e_65,Deposito,DiEstremita,Senza catene e cordoli,Toscana,44.184877876447,10.1070544400769,E,MASSA-CARRARA,Fivizzano
FIVI_0143_00474,Oltre 12 Piani,privato,Dal_1962_al_1971,Strutture_in_muratura,,Abitativo,,Con catene e cordoli,Toscana,44.1664501510788,10.122594403431,A,MASSA-CARRARA,Fivizzano
FIVI_0143_00475,Oltre 12 Piani,privato,Dal_1962_al_1971,Strutture_in_muratura,,Abitativo,,Con catene e cordoli,Toscana,44.1664476936272,10.1228445080971,A,MASSA-CARRARA,Fivizzano
FIVI_0143_00503,Oltre 12 Piani,privato,Dal_1982_al_1991,Strutture_in_muratura,,Abitativo,,Senza catene e cordoli,Toscana,44.1659853311175,10.1240864854795,A,MASSA-CARRARA,Fivizzano
FIVI_0003_00141,Oltre 12 Piani,privato,Dal_1991_al_2001,Strutture_in_muratura,,Abitativo,,Senza catene e cordoli,Toscana,44.1910718290007,10.1089221446954,A,MASSA-CARRARA,Fivizzano
FIVI_0144_00579,Oltre 12 Piani,privato,Dal_1991_al_2001,Strutture_in_muratura,,Abitativo,,Con catene e cordoli,Toscana,44.1720638083745,10.1375862770098,A,MASSA-CARRARA,Fivizzano
FIVI_0143_00845,Oltre 12 Piani,privato,Ante_1919,Strutture_in_muratura,,Abitativo,,Senza catene e cordoli,Toscana,44.1680556391973,10.1241257962939,A,MASSA-CARRARA,Fivizzano
FIVI_0163_00344,Oltre 12 Piani,privato,Dal_1991_al_2001,Strutture_in_muratura,,Abitativo,,Senza catene e cordoli,Toscana,44.1516368119724,10.0809239369599,A,MASSA-CARRARA,Fivizzano
FIVI_0158_00526,Oltre 12 Piani,privato,Dal_1962_al_1971,Strutture_in_muratura,,Abitativo,,Senza catene e cordoli,Toscana,44.1583798346472,10.1284442180685,A,MASSA-CARRARA,Fivizzano
FIVI_0151_00476,Oltre 12 Piani,privato,Ante_1919,Strutture_in_muratura,,Abitativo,,Senza catene e cordoli,Toscana,44.1675953322661,10.1522596141372,A,MASSA-CARRARA,Fivizzano
FIVI_0113_00201,3 Piani,privato,Dal_1946_al_1961,Strutture_in_muratura,Oltre_65,Abitativo,DiEstremita,Senza catene e cordoli,Toscana,44.203908250751,10.1035308990489,E,MASSA-CARRARA,Fivizzano
FIVI_0141_00567,2 Piani,privato,Dal_1962_al_1971,Strutture_in_muratura,Tra_30_e_65,Abitativo,DiEstremita,Senza catene e cordoli,Toscana,44.1739830762137,10.0978440460436,E,MASSA-CARRARA,Fivizzano
FIVI_0067_00256,Oltre 12 Piani,privato,Ante_1919,Strutture_in_muratura,,Abitativo,,Senza catene e cordoli,Toscana,44.2370288604106,10.12305859634,A,MASSA-CARRARA,Fivizzano
FIVI_0150_00617,Oltre 12 Piani,privato,Dal_1991_al_2001,Strutture_in_muratura,,Abitativo,,Senza catene e cordoli,Toscana,44.1685021454096,10.1426461093151,A,MASSA-CARRARA,Fivizzano
FIVI_0067_00244,Oltre 12 Piani,privato,Dal_1982_al_1991,Strutture_in_muratura,,Abitativo,,Senza catene e cordoli,Toscana,44.237297666644,10.1231889338856,A,MASSA-CARRARA,Fivizzano
FIVI_0150_00561,Oltre 12 Piani,privato,Ante_1919,Strutture_in_muratura,,Abitativo,,Senza catene e cordoli,Toscana,44.1690209420547,10.144782501147,A,MASSA-CARRARA,Fivizzano
FIVI_0068_00344,Oltre 12 Piani,privato,Dal_1982_al_1991,Strutture_in_muratura,,Abitativo,,Senza catene e cordoli,Toscana,44.2397847265831,10.1266174744847,A,MASSA-CARRARA,Fivizzano
FIVI_0067_00205,3 Piani,privato,Dal_1982_al_1991,Strutture_in_muratura,Meno_del_30,Abitativo,DiAngolo,Con catene e cordoli,Toscana,44.237580004715,10.1219420410005,B,MASSA-CARRARA,Fivizzano
FIVI_0150_00686,4 Piani,privato,Dal_1962_al_1971,Strutture_in_muratura,Oltre_65,Abitativo,DiAngolo,Senza catene e cordoli,Toscana,44.1679883001993,10.1400095349266,D,MASSA-CARRARA,Fivizzano
FIVI_0150_00510,3 Piani,privato,Dal_1946_al_1961,Strutture_in_muratura,Meno_del_30,Abitativo,2_Interno,Con catene e cordoli,Toscana,44.1694547056746,10.1464169551371,E,MASSA-CARRARA,Fivizzano
FIVI_0031_00012,Oltre 12 Piani,pubblico,Dal_1962_al_1971,Strutture_in_muratura,,Abitativo,,Senza catene e cordoli,Toscana,44.2648336821279,10.1060479561663,A,MASSA-CARRARA,Fivizzano
FIVI_0031_00014,Oltre 12 Piani,privato,Dal_1919_al_1945,Strutture_in_muratura,,Abitativo,,Senza catene e cordoli,Toscana,44.2648312566641,10.1062984790082,A,MASSA-CARRARA,Fivizzano
FIVI_0070_00372,Oltre 12 Piani,privato,Dal_1972_al_1981,Strutture_in_muratura,,Abitativo,,Senza catene e cordoli,Toscana,44.238986156509,10.1525246914507,A,MASSA-CARRARA,Fivizzano
FIVI_0111_00505,Oltre 12 Piani,privato,Ante_1919,Strutture_in_muratura,,Abitativo,,Senza catene e cordoli,Toscana,44.2016171426528,10.0889707307243,A,MASSA-CARRARA,Fivizzano
FIVI_0031_00019,2 Piani,privato,Dal_1982_al_1991,Strutture_in_muratura,Meno_del_30,Abitativo,DiEstremita,Senza catene e cordoli,Toscana,44.2647448822482,10.1059210074796,B,MASSA-CARRARA,Fivizzano
FIVI_0113_00201,4 Piani,privato,Ante_1919,Strutture_in_muratura,Tra_30_e_65,Abitativo,2_Interno,Senza catene e cordoli,Toscana,44.203908250751,10.1035308990489,B,MASSA-CARRARA,Fivizzano
FIVI_0113_00201,2 Piani,privato,Ante_1919,Con_telaio_in_cemento_armato,Oltre_65,Abitativo,DiAngolo,Con catene e cordoli,Toscana,44.203908250751,10.1035308990489,B,MASSA-CARRARA,Fivizzano
FIVI_0111_00476,4 Piani,privato,Dal_1962_al_1971,Strutture_in_muratura,Non_utilizzato,Abitativo,2_Interno,Senza catene e cordoli,Toscana,44.2023491726713,10.0877326959634,E,MASSA-CARRARA,Fivizzano
FIVI_0137_00516,Oltre 12 Piani,privato,Ante_1919,Strutture_in_muratura,,Abitativo,,Senza catene e cordoli,Toscana,44.1744442373796,10.142635730279,A,MASSA-CARRARA,Fivizzano
FIVI_0056_00540,Oltre 12 Piani,privato,Dal_1991_al_2001,Strutture_in_muratura,,Abitativo,,,Toscana,44.248840040519,10.19242134839,A,MASSA-CARRARA,Fivizzano
FIVI_0137_00511,Oltre 12 Piani,privato,Dal_1919_al_1945,Strutture_in_muratura,,Abitativo,,,Toscana,44.1740891882251,10.1421285086771,A,MASSA-CARRARA,Fivizzano
FIVI_0056_00556,Oltre 12 Piani,privato,Dal_1919_al_1945,Strutture_in_muratura,,Abitativo,,,Toscana,44.2500153963012,10.1919440813965,A,MASSA-CARRARA,Fivizzano
FIVI_0144_00455,Oltre 12 Piani,privato,Dal_1982_al_1991,Strutture_in_muratura,,Abitativo,,,Toscana,44.1728564787467,10.1393527600151,A,MASSA-CARRARA,Fivizzano
FIVI_0144_00453,Oltre 12 Piani,privato,Ante_1919,Strutture_in_muratura,,Abitativo,,,Toscana,44.1730377514151,10.1392311599014,A,MASSA-CARRARA,Fivizzano
FIVI_0144_00483,Oltre 12 Piani,privato,Dal_1972_al_1981,Strutture_in_muratura,,Abitativo,,,Toscana,44.1723226352958,10.138717043766,A,MASSA-CARRARA,Fivizzano
FIVI_0150_00145,Oltre 12 Piani,privato,Dal_1991_al_2001,Strutture_in_muratura,,Abitativo,,,Toscana,44.1717925244986,10.1377061501185,A,MASSA-CARRARA,Fivizzano
FIVI_0144_00335,Oltre 12 Piani,privato,Dal_1972_al_1981,Strutture_in_muratura,,Abitativo,,,Toscana,44.1749740668265,10.134639966462,A,MASSA-CARRARA,Fivizzano
FIVI_0057_00089,2 Piani,privato,Ante_1919,Con_telaio_in_cemento_armato,Tra_30_e_65,Abitativo,DiAngolo,Senza catene e cordoli,Toscana,44.2506284700777,10.1935847619579,B,MASSA-CARRARA,Fivizzano
FIVI_0057_00254,2 Piani,privato,Dal_1982_al_1991,Strutture_in_muratura,Non_utilizzato,Abitativo,2_Interno,Con catene e cordoli,Toscana,44.2494282169162,10.1964412726416,E,MASSA-CARRARA,Fivizzano
